"season"	"date"	"gameLeague"	"team"	"HT_VT"	"Min"	"Gls"	"Ast"	"PK"	"PKatt"	"CrdY"	"CrdR"
"2018"	20180715	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	3	2	0	0	0	0
"2018"	20180715	"National Women's Soccer League"	"Houston Dash"	"VT"	990	1	0	0	0	0	0
"2018"	20180720	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	0	0	0	0	0	0
"2018"	20180720	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	0	0	0	0	0	0
"2018"	20180721	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	1	0	0	0	0	0
"2018"	20180721	"National Women's Soccer League"	"Seattle Reign FC"	"VT"	990	1	1	0	0	1	0
"2018"	20180721	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	1	1	0	0	0	0
"2018"	20180721	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	2	1	0	0	1	0
"2018"	20180722	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	0	0	0	0	0	0
"2018"	20180722	"National Women's Soccer League"	"Houston Dash"	"VT"	990	1	1	0	0	0	0
"2018"	20180805	"National Women's Soccer League"	"Houston Dash"	"HT"	990	1	1	0	0	1	0
"2018"	20180805	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	2	1	0	0	0	0
"2018"	20180805	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	2	1	0	0	0	0
"2018"	20180805	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	1	1	0	0	2	0
"2018"	20180805	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	2	0	0	1	3	0
"2018"	20180805	"National Women's Soccer League"	"Sky Blue FC"	"VT"	989	2	2	0	0	0	1
"2018"	20180805	"National Women's Soccer League"	"Seattle Reign FC"	"HT"	990	2	2	0	0	1	0
"2018"	20180805	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	0	0	0	0	0	0
"2018"	20180808	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	1	1	0	0	0	0
"2018"	20180808	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	0	0	0	0	0	0
"2018"	20180810	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	1	1	0	0	1	0
"2018"	20180810	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	1	1	0	0	1	0
"2018"	20180811	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	0	0	0	0	1	0
"2018"	20180811	"National Women's Soccer League"	"Seattle Reign FC"	"VT"	990	1	1	0	0	1	0
"2018"	20180811	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	0	0	0	0	1	0
"2018"	20180811	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	2	2	0	0	1	0
"2018"	20180811	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	1	0	0	0	0	0
"2018"	20180811	"National Women's Soccer League"	"Houston Dash"	"VT"	990	2	1	1	1	0	0
"2018"	20180815	"National Women's Soccer League"	"Seattle Reign FC"	"HT"	990	0	0	0	0	1	0
"2018"	20180815	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	0	0	0	0	3	0
"2018"	20180817	"National Women's Soccer League"	"Houston Dash"	"HT"	990	4	4	0	0	0	0
"2018"	20180817	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	0	0	0	0	0	0
"2018"	20180818	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	2	1	0	0	3	0
"2018"	20180818	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	1	1	0	0	0	0
"2018"	20180818	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	2	1	0	0	1	0
"2018"	20180818	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	2	2	0	0	1	0
"2018"	20180819	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	2	2	0	0	1	0
"2018"	20180819	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	0	0	0	0	1	0
"2018"	20180821	"National Women's Soccer League"	"Seattle Reign FC"	"HT"	990	2	2	0	0	1	0
"2018"	20180821	"National Women's Soccer League"	"Houston Dash"	"VT"	990	0	0	0	0	1	0
"2018"	20180822	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	2	0	1	1	0	0
"2018"	20180822	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	1	0	0	0	4	0
"2018"	20180822	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	0	0	0	0	0	0
"2018"	20180822	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	1	0	0	0	1	0
"2018"	20180825	"National Women's Soccer League"	"Orlando Pride"	"HT"	989	1	1	0	0	3	0
"2018"	20180825	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	3	2	0	0	0	0
"2018"	20180825	"National Women's Soccer League"	"Seattle Reign FC"	"HT"	990	1	1	0	0	1	0
"2018"	20180825	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	1	0	0	0	3	0
"2018"	20180825	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	0	0	0	0	1	0
"2018"	20180825	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	1	1	0	0	0	0
"2018"	20180825	"National Women's Soccer League"	"Houston Dash"	"HT"	990	6	4	1	1	0	0
"2018"	20180825	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	1	0	0	0	0	0
"2018"	20180902	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	1	0	0	0	0	0
"2018"	20180902	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	1	1	0	1	1	0
"2018"	20180904	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	5	5	0	0	0	0
"2018"	20180904	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	0	0	0	0	0	0
"2018"	20180907	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	3	1	0	0	1	0
"2018"	20180907	"National Women's Soccer League"	"Seattle Reign FC"	"VT"	990	1	1	0	0	2	0
"2018"	20180908	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	5	3	0	0	0	0
"2018"	20180908	"National Women's Soccer League"	"Houston Dash"	"VT"	990	0	0	0	0	0	0
"2018"	20180908	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	1	1	0	0	1	0
"2018"	20180908	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	0	0	0	0	0	0
"2018"	20180908	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	2	2	0	0	0	0
"2018"	20180908	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	1	1	0	0	2	0
"2018"	20180915	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	2	2	0	0	2	0
"2018"	20180915	"National Women's Soccer League"	"Seattle Reign FC"	"VT"	990	1	0	0	0	3	0
"2018"	20180918	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	2	0	0	0	1	0
"2018"	20180918	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	0	0	0	0	0	0
"2018"	20180922	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	0	0	0	0	0	0
"2018"	20180922	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	3	2	0	0	2	0
"2019"	20190413	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	1	1	0	0	0	0
"2019"	20190413	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	1	1	0	0	1	0
"2019"	20190413	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	2	1	0	0	0	0
"2019"	20190413	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	0	0	0	0	0	0
"2019"	20190414	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	0	0	0	0	1	0
"2019"	20190414	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	2	2	0	0	0	0
"2019"	20190414	"National Women's Soccer League"	"Houston Dash"	"HT"	990	1	0	0	0	2	0
"2019"	20190414	"National Women's Soccer League"	"Reign FC"	"VT"	990	1	1	0	1	1	0
"2019"	20190417	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	5	3	0	0	2	0
"2019"	20190417	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	0	0	0	0	1	0
"2019"	20190420	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	4	1	1	1	0	0
"2019"	20190420	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	4	3	1	1	0	0
"2019"	20190420	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	0	0	0	1	1	0
"2019"	20190420	"National Women's Soccer League"	"Houston Dash"	"VT"	990	1	0	0	0	1	0
"2019"	20190420	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	1	1	0	0	0	0
"2019"	20190420	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	0	0	0	0	1	0
"2019"	20190421	"National Women's Soccer League"	"Reign FC"	"HT"	990	1	1	0	0	1	0
"2019"	20190421	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	1	0	0	0	2	0
"2019"	20190427	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	0	0	0	0	2	0
"2019"	20190427	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	1	1	0	0	1	0
"2019"	20190428	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	2	1	0	0	1	0
"2019"	20190428	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	2	1	0	0	0	0
"2019"	20190428	"National Women's Soccer League"	"Houston Dash"	"HT"	990	1	1	0	0	1	0
"2019"	20190428	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	4	2	0	1	0	0
"2019"	20190428	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	3	2	0	0	1	0
"2019"	20190428	"National Women's Soccer League"	"Reign FC"	"VT"	990	0	0	0	0	0	0
"2019"	20190503	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	1	1	0	0	1	0
"2019"	20190503	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	941	0	0	0	0	2	1
"2019"	20190504	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	0	0	0	0	1	0
"2019"	20190504	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	0	0	0	0	1	0
"2019"	20190504	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	0	0	0	0	1	0
"2019"	20190504	"National Women's Soccer League"	"Reign FC"	"VT"	990	0	0	0	0	1	0
"2019"	20190505	"National Women's Soccer League"	"Houston Dash"	"HT"	990	1	1	0	0	0	0
"2019"	20190505	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	0	0	0	0	1	0
"2019"	20190511	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	2	2	0	0	0	0
"2019"	20190511	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	3	2	0	0	2	0
"2019"	20190511	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	1	1	0	0	2	0
"2019"	20190511	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	3	0	0	1	1	0
"2019"	20190511	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	1	1	0	0	2	0
"2019"	20190511	"National Women's Soccer League"	"Houston Dash"	"VT"	989	2	1	0	0	2	1
"2019"	20190512	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	3	2	0	0	1	0
"2019"	20190512	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	1	1	0	0	1	0
"2019"	20190518	"National Women's Soccer League"	"Reign FC"	"HT"	989	1	0	0	0	1	1
"2019"	20190518	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	1	1	0	0	1	0
"2019"	20190518	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	2	1	0	0	3	0
"2019"	20190518	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	1	1	0	0	0	0
"2019"	20190519	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	1	1	0	0	0	0
"2019"	20190519	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	1	1	0	0	1	0
"2019"	20190519	"National Women's Soccer League"	"Houston Dash"	"HT"	990	1	0	0	0	1	0
"2019"	20190519	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	2	2	0	0	1	0
"2019"	20190525	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	0	0	0	0	0	0
"2019"	20190525	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	1	0	0	0	1	0
"2019"	20190525	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	2	0	1	1	0	0
"2019"	20190525	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	0	0	0	0	2	0
"2019"	20190526	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	0	0	0	0	1	0
"2019"	20190526	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	1	1	0	0	1	0
"2019"	20190527	"National Women's Soccer League"	"Reign FC"	"HT"	990	2	1	0	0	1	0
"2019"	20190527	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	1	1	0	0	0	0
"2019"	20190601	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	0	0	0	0	1	0
"2019"	20190601	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	3	2	0	0	1	0
"2019"	20190601	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	2	1	0	0	0	0
"2019"	20190601	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	0	0	0	0	0	0
"2019"	20190602	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	3	3	0	0	1	0
"2019"	20190602	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	0	0	0	0	2	0
"2019"	20190602	"National Women's Soccer League"	"Reign FC"	"HT"	990	1	0	0	0	1	0
"2019"	20190602	"National Women's Soccer League"	"Houston Dash"	"VT"	990	1	0	0	1	1	0
"2019"	20190615	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	1	1	0	0	1	0
"2019"	20190615	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	0	0	0	0	1	0
"2019"	20190615	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	1	1	0	0	1	0
"2019"	20190615	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	1	1	0	0	1	0
"2019"	20190615	"National Women's Soccer League"	"Reign FC"	"HT"	990	1	0	0	0	0	0
"2019"	20190615	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	1	1	0	0	1	0
"2019"	20190615	"National Women's Soccer League"	"Houston Dash"	"HT"	990	2	1	0	0	1	0
"2019"	20190615	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	2	1	0	0	3	0
"2019"	20190621	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	0	0	0	0	1	0
"2019"	20190621	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	0	0	0	0	1	0
"2019"	20190622	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	0	0	0	0	0	0
"2019"	20190622	"National Women's Soccer League"	"Houston Dash"	"VT"	990	0	0	0	0	2	0
"2019"	20190622	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	1	0	1	1	1	0
"2019"	20190622	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	1	0	1	1	0	0
"2019"	20190623	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	0	0	0	0	1	0
"2019"	20190623	"National Women's Soccer League"	"Reign FC"	"VT"	990	1	0	0	0	1	0
"2019"	20190628	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	0	0	0	0	1	0
"2019"	20190628	"National Women's Soccer League"	"Reign FC"	"VT"	990	2	2	0	0	1	0
"2019"	20190629	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	1	1	0	0	1	0
"2019"	20190629	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	2	1	0	1	1	0
"2019"	20190629	"National Women's Soccer League"	"Houston Dash"	"HT"	990	1	1	0	0	1	0
"2019"	20190629	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	2	2	0	0	1	0
"2019"	20190630	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	2	0	1	1	1	0
"2019"	20190630	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	3	2	0	0	1	0
"2019"	20190705	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	5	5	0	0	0	0
"2019"	20190705	"National Women's Soccer League"	"Houston Dash"	"VT"	990	2	2	0	0	2	0
"2019"	20190705	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	0	0	0	0	1	0
"2019"	20190705	"National Women's Soccer League"	"Reign FC"	"VT"	990	1	1	0	0	3	0
"2019"	20190706	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	4	2	0	0	1	0
"2019"	20190706	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	3	3	0	0	2	0
"2019"	20190706	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	1	0	0	0	0	0
"2019"	20190706	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	2	1	0	0	1	0
"2019"	20190712	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	1	1	0	0	3	0
"2019"	20190712	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	0	0	0	0	0	0
"2019"	20190713	"National Women's Soccer League"	"Houston Dash"	"HT"	990	0	0	0	0	1	0
"2019"	20190713	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	1	1	0	0	1	0
"2019"	20190713	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	2	2	0	0	1	0
"2019"	20190713	"National Women's Soccer League"	"Reign FC"	"VT"	990	0	0	0	0	1	0
"2019"	20190714	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	4	2	0	0	1	0
"2019"	20190714	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	2	0	0	0	3	0
"2019"	20190719	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	2	2	0	0	0	0
"2019"	20190719	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	1	0	0	0	1	0
"2019"	20190720	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	1	0	0	1	1	0
"2019"	20190720	"National Women's Soccer League"	"Houston Dash"	"VT"	990	2	2	0	0	2	0
"2019"	20190720	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	1	1	0	0	2	0
"2019"	20190720	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	0	0	0	0	0	0
"2019"	20190721	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	2	2	0	0	1	0
"2019"	20190721	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	1	1	0	0	1	0
"2019"	20190724	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	4	1	1	1	0	0
"2019"	20190724	"National Women's Soccer League"	"Houston Dash"	"VT"	990	0	0	0	0	1	0
"2019"	20190724	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	0	0	0	0	1	0
"2019"	20190724	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	1	0	0	0	1	0
"2019"	20190727	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	1	1	0	0	0	0
"2019"	20190727	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	2	2	0	0	0	0
"2019"	20190728	"National Women's Soccer League"	"Reign FC"	"HT"	990	0	0	0	0	1	0
"2019"	20190728	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	4	3	0	0	1	0
"2019"	20190728	"National Women's Soccer League"	"Houston Dash"	"HT"	990	1	1	0	0	0	0
"2019"	20190728	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	0	0	0	0	1	0
"2019"	20190802	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	1	1	0	0	1	0
"2019"	20190802	"National Women's Soccer League"	"Washington Spirit"	"VT"	923	0	0	0	0	0	1
"2019"	20190802	"National Women's Soccer League"	"Houston Dash"	"HT"	990	0	0	0	0	1	0
"2019"	20190802	"National Women's Soccer League"	"Reign FC"	"VT"	990	1	0	0	0	2	0
"2019"	20190803	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	1	0	1	1	0	0
"2019"	20190803	"National Women's Soccer League"	"Sky Blue FC"	"VT"	989	1	1	0	0	2	1
"2019"	20190803	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	2	0	0	0	0	0
"2019"	20190803	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	0	0	0	0	1	0
"2019"	20190807	"National Women's Soccer League"	"Reign FC"	"HT"	990	1	0	0	0	2	0
"2019"	20190807	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	0	0	0	0	0	0
"2019"	20190807	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	3	2	0	0	0	0
"2019"	20190807	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	0	0	0	0	2	0
"2019"	20190810	"National Women's Soccer League"	"Orlando Pride"	"HT"	954	0	0	0	0	2	2
"2019"	20190810	"National Women's Soccer League"	"Houston Dash"	"VT"	990	1	0	1	1	2	0
"2019"	20190810	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	0	0	0	0	2	0
"2019"	20190810	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	1	1	0	0	1	0
"2019"	20190811	"National Women's Soccer League"	"Reign FC"	"HT"	990	1	0	0	0	2	0
"2019"	20190811	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	3	0	0	0	1	0
"2019"	20190811	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	0	0	0	0	1	0
"2019"	20190811	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	1	1	0	0	0	0
"2019"	20190814	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	2	2	0	0	1	0
"2019"	20190814	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	1	1	0	0	2	0
"2019"	20190817	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	0	0	0	0	1	0
"2019"	20190817	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	2	2	0	0	0	0
"2019"	20190817	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	3	1	0	0	0	0
"2019"	20190817	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	1	1	0	0	1	0
"2019"	20190818	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	1	1	0	0	0	0
"2019"	20190818	"National Women's Soccer League"	"Reign FC"	"VT"	990	1	1	0	0	1	0
"2019"	20190821	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	1	0	0	0	0	0
"2019"	20190821	"National Women's Soccer League"	"Orlando Pride"	"VT"	989	2	2	0	0	1	1
"2019"	20190821	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	0	0	0	0	1	0
"2019"	20190821	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	0	0	0	0	1	0
"2019"	20190824	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	1	1	0	0	0	0
"2019"	20190824	"National Women's Soccer League"	"Reign FC"	"VT"	990	0	0	0	0	0	0
"2019"	20190824	"National Women's Soccer League"	"Houston Dash"	"HT"	990	1	1	0	0	0	0
"2019"	20190824	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	2	2	0	0	4	0
"2019"	20190824	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	2	1	0	0	2	0
"2019"	20190824	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	1	1	0	0	1	0
"2019"	20190825	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	3	1	0	0	1	0
"2019"	20190825	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	0	0	0	0	2	0
"2019"	20190906	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	1	1	0	0	2	0
"2019"	20190906	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	976	0	0	0	0	2	1
"2019"	20190907	"National Women's Soccer League"	"Reign FC"	"HT"	990	3	3	0	0	1	0
"2019"	20190907	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	1	0	1	1	0	0
"2019"	20190907	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	1	0	1	1	1	0
"2019"	20190907	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	1	1	0	0	0	0
"2019"	20190908	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	3	3	0	1	1	0
"2019"	20190908	"National Women's Soccer League"	"Houston Dash"	"VT"	990	0	0	0	0	1	0
"2019"	20190911	"National Women's Soccer League"	"Orlando Pride"	"HT"	990	0	0	0	0	1	0
"2019"	20190911	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	963	1	1	0	0	2	1
"2019"	20190911	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	0	0	0	0	2	0
"2019"	20190911	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	6	6	0	0	1	0
"2019"	20190913	"National Women's Soccer League"	"Houston Dash"	"HT"	990	2	2	0	0	1	0
"2019"	20190913	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	1	1	0	0	0	0
"2019"	20190914	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	2	2	0	0	0	0
"2019"	20190914	"National Women's Soccer League"	"Reign FC"	"VT"	990	2	1	0	0	1	0
"2019"	20190914	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	5	5	0	1	0	0
"2019"	20190914	"National Women's Soccer League"	"Orlando Pride"	"VT"	990	1	1	0	0	3	0
"2019"	20190915	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	0	0	0	0	1	0
"2019"	20190915	"National Women's Soccer League"	"Chicago Red Stars"	"VT"	990	3	3	0	0	0	0
"2019"	20190917	"National Women's Soccer League"	"North Carolina Courage"	"HT"	990	1	0	1	1	0	0
"2019"	20190917	"National Women's Soccer League"	"Houston Dash"	"VT"	990	0	0	0	0	3	0
"2019"	20190921	"National Women's Soccer League"	"Utah Royals FC"	"HT"	990	0	0	0	0	0	0
"2019"	20190921	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	3	1	1	1	1	0
"2019"	20190921	"National Women's Soccer League"	"Reign FC"	"HT"	990	0	0	0	0	0	0
"2019"	20190921	"National Women's Soccer League"	"Sky Blue FC"	"VT"	990	1	1	0	0	2	0
"2019"	20190921	"National Women's Soccer League"	"Portland Thorns FC"	"HT"	990	1	1	0	0	0	0
"2019"	20190921	"National Women's Soccer League"	"Houston Dash"	"VT"	990	0	0	0	0	0	0
"2019"	20190921	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	3	3	0	0	0	0
"2019"	20190921	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	1	1	0	1	3	0
"2019"	20190925	"National Women's Soccer League"	"Reign FC"	"HT"	990	2	2	0	0	1	0
"2019"	20190925	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	1	1	0	0	0	0
"2019"	20190925	"National Women's Soccer League"	"Houston Dash"	"HT"	990	0	0	0	0	1	0
"2019"	20190925	"National Women's Soccer League"	"Washington Spirit"	"VT"	990	0	0	0	0	2	0
"2019"	20190928	"National Women's Soccer League"	"Washington Spirit"	"HT"	990	2	2	0	0	2	0
"2019"	20190928	"National Women's Soccer League"	"North Carolina Courage"	"VT"	990	1	1	0	0	1	0
"2019"	20190928	"National Women's Soccer League"	"Chicago Red Stars"	"HT"	990	2	0	0	0	1	0
"2019"	20190928	"National Women's Soccer League"	"Utah Royals FC"	"VT"	990	1	1	0	0	0	0
"2019"	20190929	"National Women's Soccer League"	"Reign FC"	"HT"	990	2	2	0	0	2	0
"2019"	20190929	"National Women's Soccer League"	"Portland Thorns FC"	"VT"	990	0	0	0	0	3	0
"2019"	20190929	"National Women's Soccer League"	"Sky Blue FC"	"HT"	990	1	1	0	0	1	0
